event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,point,raw_price,decimal_price,snapshot_time,raw_saved_path,book_implied_prob,consensus_median_prob,edge_prob,edge_rel_pct,zscore,injured,injury_status,injury_note
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,fanduel,FanDuel,h2h,New York Giants,,2.26,2.26,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.41752577319587636,0.32242990654205606,-0.0950958666538203,-0.22776047075112513,1.0138170855297688,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,mybookieag,MyBookie.ag,h2h,Green Bay Packers,,1.55,1.55,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.6025641025641025,0.677570093457944,0.07500599089384141,0.1244780274408432,-0.7469672128121764,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,mybookieag,MyBookie.ag,h2h,New York Giants,,2.35,2.35,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.3974358974358974,0.32242990654205606,-0.07500599089384136,-0.18872475128127827,0.7469672128121749,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,betrivers,BetRivers,h2h,Green Bay Packers,,1.26,1.26,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.7352941176470589,0.677570093457944,-0.05772402418911493,-0.0785046728971963,1.0160595004365636,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,betrivers,BetRivers,h2h,New York Giants,,3.5,3.5,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.2647058823529412,0.32242990654205606,0.057724024189114875,0.21806853582554508,-1.0160595004365636,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,fanatics,Fanatics,h2h,Green Bay Packers,,1.33,1.33,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.706401766004415,0.677570093457944,-0.02883167254647101,-0.04081483644859803,0.6322880699675693,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,fanatics,Fanatics,h2h,New York Giants,,3.2,3.2,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.293598233995585,0.32242990654205606,0.028831672546471065,0.0982011102522661,-0.6322880699675707,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,bovada,Bovada,h2h,Green Bay Packers,,1.67,1.67,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.5628272251308901,0.677570093457944,0.11474286832705383,0.20386872419039329,-1.2747843487633683,False,,
5c06e82838fcfade9adf1e89b8bd3081,2025-11-16T18:02:54Z,New York Giants,Green Bay Packers,bovada,Bovada,h2h,New York Giants,,2.15,2.15,20251116_2040,backtest/cache/event_props_full_5c06e82838fcfade9adf1e89b8bd3081_snapshot_20251116_2040.json,0.43717277486910994,0.32242990654205606,-0.11474286832705388,-0.26246572276008734,1.2747843487633683,False,,
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,draftkings,DraftKings,h2h,Houston Texans,,1.06,1.06,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.8996212121212122,0.9248342927330641,0.0252130806118519,0.02802632960643748,-1.2337952184815895,False,,
